shuffle_id,network,n_regions,CRRP_Allocation,CRRP_Flexibility,CRRP_Residual,CRRP_Contrast,CRRP_Switching
238,DorsAttn,26,0.4459473358214715,0.0036581226500288925,5.142109393316643e-06,4.601552146922771e-06,0.0004389642342997509
238,SalVentAttn,22,0.4963140333548523,0.0046469778976362995,4.058777481932233e-06,4.4989405240456715e-06,0.0003892891814836413
238,Limbic,12,0.41642969100602995,0.004803023866879225,5.1893879400201294e-06,5.484582795485961e-06,0.0004646930195351888
238,Cont,30,0.40435409857829085,0.004479868878331997,5.065108170480213e-06,5.771492035316792e-06,0.0004861689735416317
238,Default,46,0.4111279683248663,0.0075164772089652545,5.889180262631695e-06,8.115169990095394e-06,0.0006246490722434008
239,Vis,29,0.41388158214733023,0.0034760193463978695,5.742893473411889e-06,5.304758602392105e-06,0.000505415424427768
239,SomMot,35,0.3993806841839794,0.0015379699768991368,3.3350227341428893e-06,3.6414879226187925e-06,0.00031508329963419047
239,DorsAttn,26,0.39402150730197355,0.00214893991503388,5.016132241013859e-06,4.1916689945600506e-06,0.00041274568791971843
239,SalVentAttn,22,0.42178445488180255,0.0023100583277549627,4.498518094583366e-06,4.541500547033831e-06,0.00041149289624171995
239,Limbic,12,0.37561837195088227,0.0018163101157508748,5.405783564317329e-06,3.7972078336452394e-06,0.0003981066623731887
239,Cont,30,0.43585528286149433,0.0023336543130187885,4.698843054390063e-06,4.394370295424746e-06,0.000415488700115706
239,Default,46,0.45866646047851634,0.0025246260291606603,5.8173757499298275e-06,5.153232592083751e-06,0.000500091120719213
240,Vis,29,0.42890128380278786,0.0038414198380050755,5.453560928337391e-06,7.607982808901987e-06,0.0005882908053014854
240,SomMot,35,0.37679816891601425,0.0015084373519936838,4.1316421510485524e-06,3.533040925249807e-06,0.0003487485825793282
240,DorsAttn,26,0.34971380597539886,0.002105461367190311,4.988131246433335e-06,4.709672865641646e-06,0.00044207356285228325
240,SalVentAttn,22,0.38290241877249487,0.0020310010836536124,4.2795561507839875e-06,4.319043152516467e-06,0.0003905771974364144
240,Limbic,12,0.39266943353223893,0.0018302405061475808,4.518749752128846e-06,5.246841982784775e-06,0.00044550993943776447
240,Cont,30,0.35654184848432563,0.00211570353823144,5.3901839382504435e-06,4.988002923678269e-06,0.00047255872142452275
240,Default,46,0.34851990056031484,0.00229260600440969,5.40683919039197e-06,6.432325725550085e-06,0.0005328503733845339
241,Vis,29,0.42543187238909913,0.005393353157516669,7.105177160131461e-06,6.028324303002643e-06,0.0005974214238744281
241,SomMot,35,0.4573000307133916,0.0014411697219277927,3.433798619568897e-06,3.050417160229188e-06,0.000293208494021589
241,DorsAttn,26,0.4245279208973925,0.0021780784628935967,5.084166142349613e-06,3.755279098892909e-06,0.00039919107283714015
241,SalVentAttn,22,0.4397041755023823,0.002459295709335281,3.79757449559705e-06,4.210766361454736e-06,0.0003650999730149802
241,Limbic,12,0.44046605905362335,0.0022863763592965666,5.196533498044525e-06,4.4955071110449695e-06,0.0004278661899542214
241,Cont,30,0.45144798809387177,0.0025110729655156913,4.361471484149499e-06,4.233015421437804e-06,0.0003938984878441
241,Default,46,0.4047286679222762,0.0025954314819426724,5.616865912102561e-06,5.510043384306e-06,0.0005036126790724017
242,Vis,29,0.3902483206035641,0.002184897083992516,5.201816466877225e-06,6.816490217874397e-06,0.0005310465965946723
242,SomMot,35,0.3445407669516287,0.001178516871840955,3.1673790817899575e-06,2.951547519522425e-06,0.0002727758097803079
242,DorsAttn,26,0.3584655710347965,0.0017276787999888161,3.984229195648696e-06,3.5841522669607295e-06,0.00034200696590294037
242,SalVentAttn,22,0.3333736461994072,0.0014107195775108496,3.0365852181692734e-06,3.3445844061795097e-06,0.00028199425475748945
242,Limbic,12,0.44776761117114566,0.0015983395458046069,4.453589425427946e-06,3.7460661012995724e-06,0.0003701999453638578
242,Cont,30,0.4177375664301943,0.0022375658725985706,4.332499736969099e-06,3.542570850569771e-06,0.0003536308966237364
242,Default,46,0.35514389304007843,0.002645191015459646,5.389885791520022e-06,4.7461184003368565e-06,0.00045806343775511924
243,Vis,29,0.389538087726433,0.005415145819159177,6.158415893294243e-06,7.1452993466256185e-06,0.0006087696340078546
243,SomMot,35,0.3673847873694678,0.0022806234816486986,3.0091356532502607e-06,3.058127640125015e-06,0.0002723606777393526
243,DorsAttn,26,0.33553815786873414,0.0035446899290579913,5.011996084007652e-06,3.7068209542865117e-06,0.0003922052917062119
243,SalVentAttn,22,0.3111267894722071,0.003578898619760781,3.331647827041107e-06,3.5872564593435956e-06,0.00031352893192376134
243,Limbic,12,0.31496337435935645,0.0034819917910304606,4.61492084756469e-06,4.060021150137151e-06,0.00038059938974282945
243,Cont,30,0.32861178183285117,0.0026799366306807936,4.48719784178895e-06,4.0716892568161056e-06,0.00038572924423197435
243,Default,46,0.3061159195110566,0.0034599214551299866,5.4599110336831665e-06,5.458452191892798e-06,0.0004944437365310121
244,Vis,29,0.37073120809393584,0.005708064127086191,6.9980501039000605e-06,5.976660912721555e-06,0.0005975167781583835
244,SomMot,35,0.35285821725230526,0.0015621119035288634,3.174408351405079e-06,3.276344498385911e-06,0.00028935901963886377
244,DorsAttn,26,0.36678410875875217,0.0026185341973211027,5.024896948546811e-06,4.315671375926093e-06,0.0004164479457619356
244,SalVentAttn,22,0.35521837382052057,0.00146045818737367,3.1138935186985213e-06,4.319732099746928e-06,0.0003323282870310314
244,Limbic,12,0.3690775843833052,0.0027797300581495674,4.8377636780382675e-06,4.524416769227516e-06,0.00042520173677985435
244,Cont,30,0.3080698017639735,0.0026633239854278404,6.319385632201905e-06,5.5129373525420225e-06,0.0005165706698632185
244,Default,46,0.3879423683523321,0.003062481657233338,5.569712700640284e-06,5.889149658495656e-06,0.0005219285559275661
245,Vis,29,0.41791093737611534,0.005491790489629598,7.121224845451354e-06,6.3695656471057194e-06,0.0006043005446952171
245,SomMot,35,0.3794794434474929,0.0015150453737344765,2.9941337797025627e-06,3.6050922293935634e-06,0.00029801677783745706
245,DorsAttn,26,0.3570763014281448,0.0031858962674930023,4.463269971760045e-06,4.532907071239787e-06,0.00040875790140003734
245,SalVentAttn,22,0.3632189480982253,0.001099323282204928,3.224355965527091e-06,4.41893491764811e-06,0.0003372685145610985
245,Limbic,12,0.34128161391694767,0.002561838226752071,6.06413297972107e-06,4.750466145609013e-06,0.0004699382479195541
245,Cont,30,0.35569194857217873,0.003232807751000596,4.783746443275745e-06,5.13242590807888e-06,0.00044655563072899975
245,Default,46,0.3527173967790449,0.00327797175760537,5.565935566163082e-06,5.78340580963156e-06,0.0005121991090341121
246,Vis,29,0.4299744374141988,0.0030206691746205343,5.6940963970003886e-06,6.058304557937945e-06,0.000532721757698522
246,SomMot,35,0.36708872157768696,0.0020996976641649064,3.604907807814839e-06,3.2982003488917898e-06,0.00030768243153117395
246,DorsAttn,26,0.3424595251742162,0.0031606224425830966,5.2668861061610656e-06,4.491707583971389e-06,0.00043891237175870337
246,SalVentAttn,22,0.3498415129251658,0.0019516476746743667,3.689206476874111e-06,4.041749552288598e-06,0.00034526141293570096
246,Limbic,12,0.3506466030805953,0.0035134325472939557,5.7628676651738495e-06,4.672997676385978e-06,0.0004589439575470736
246,Cont,30,0.36802576755221494,0.00295766721304459,5.094352443043119e-06,4.616159520952137e-06,0.0004352089878647817
246,Default,46,0.30948561407169856,0.004228593812679287,6.338961471667287e-06,6.842604215937975e-06,0.0005748382202606842
247,Vis,29,0.40241199668432753,0.0033526394090022562,5.428260838889732e-06,6.445871414853609e-06,0.0005297423222819512
247,SomMot,35,0.38411313461820623,0.001634513412015516,3.964146123527824e-06,3.6748521676063773e-06,0.00034529922403367397
247,DorsAttn,26,0.3620634926209589,0.0022340061632000565,5.394074638859032e-06,4.971037957889004e-06,0.00046585736672347713
247,SalVentAttn,22,0.39245605479802825,0.0015767805781320087,3.945893816697361e-06,4.049907357452216e-06,0.0003627981875808083
247,Limbic,12,0.23434506886601889,0.0022077788876617775,6.063390927621297e-06,4.851840090619708e-06,0.0004553127350081714
247,Cont,30,0.3786760855408677,0.0022010704431504836,4.73300694443876e-06,4.839358560390845e-06,0.0004231965842458725
247,Default,46,0.33537058132546005,0.002689255569565527,5.732569998937693e-06,7.105182789264948e-06,0.0005786692754781265
248,Vis,29,0.6230838819622824,0.005064017682354168,7.549365134227238e-06,4.576008182931471e-06,0.0005410321836964588
248,SomMot,35,0.5718872781261443,0.0019607802612763322,3.683147994717585e-06,2.7873235632252993e-06,0.00029323337621802576
248,DorsAttn,26,0.47989772450588425,0.0023382478574840862,4.589225245649331e-06,4.010216332628017e-06,0.0003909882529738463
248,SalVentAttn,22,0.5496422226996791,0.0018145456050662153,3.741038274204083e-06,3.5216879002030946e-06,0.00032599972481550844
248,Limbic,12,0.5136336498765194,0.0023494913853753163,5.863048893346187e-06,4.041191499047958e-06,0.00044427254836266263
248,Cont,30,0.4932266399490142,0.0031311436809150646,5.387027676299597e-06,4.441894697386758e-06,0.0004361715042403476
248,Default,46,0.49538475848758146,0.003271301550771346,5.0707919676602935e-06,4.81067909374892e-06,0.000450212624293026
249,Vis,29,0.329739117568244,0.005537384193933449,7.017494822056384e-06,7.673294757424365e-06,0.0006609480781240953
249,SomMot,35,0.3264306358279638,0.001977322982301252,3.263568336106631e-06,4.791290535230384e-06,0.0003594704004713452
249,DorsAttn,26,0.3563037188216263,0.0027424507325906644,4.140566687678843e-06,4.422190901404342e-06,0.0003822354180562078
249,SalVentAttn,22,0.3471490037158525,0.0019560281125967373,2.995955468048549e-06,5.635511665063555e-06,0.0003726149387865321
249,Limbic,12,0.3301061204251918,0.002494040756533128,7.334144146073107e-06,5.414355763963824e-06,0.0005463907669658915
249,Cont,30,0.33682571915721976,0.002677776718823882,4.580924683236207e-06,5.027855845590767e-06,0.00043591797081743704
249,Default,46,0.36922927393170146,0.0032837923410746084,5.028574945662998e-06,7.379978900850506e-06,0.0005565238175820017
250,Vis,29,0.29429660533925034,0.005280380647550211,6.8024621550665706e-06,6.991252739929891e-06,0.0006413993880199072
250,SomMot,35,0.357911069322588,0.0019314569676145595,3.728331200199175e-06,3.803339922943427e-06,0.0003443495595974569
250,DorsAttn,26,0.3735675160904061,0.003521464068641491,5.2512829382725606e-06,4.908706388960655e-06,0.0004536837714543635
250,SalVentAttn,22,0.34844692751739015,0.0024833609972660297,3.6545607609968266e-06,5.375057594873434e-06,0.00040132720470420735
250,Limbic,12,0.3313721177317365,0.0027256024780130724,5.471992649303394e-06,5.211470744472793e-06,0.0004760587094020966
250,Cont,30,0.3438672548198525,0.004007783429598488,5.084233839371013e-06,4.88567975001832e-06,0.0004533731818008692
250,Default,46,0.3032526512078208,0.0030422356811947546,5.1551955642137545e-06,7.952731843704142e-06,0.0005787543486135106
251,Vis,29,0.364566762322583,0.004872919253457967,5.608839181484644e-06,5.629072131689174e-06,0.0005123943291028573
251,SomMot,35,0.3760340619856437,0.0018145929921980874,4.092021098841136e-06,2.9259628596203755e-06,0.00030594032996126934
251,DorsAttn,26,0.37550398149242237,0.002417793065981767,4.544059255042176e-06,3.8094363044319443e-06,0.00037921073231585726
251,SalVentAttn,22,0.4426617583676537,0.002527543263617881,4.320493793304401e-06,3.4696617103476878e-06,0.0003548626374499657
251,Limbic,12,0.30935763064476096,0.002490200408324864,4.708156111945916e-06,4.414892545494842e-06,0.00040905818327830796
251,Cont,30,0.39165681180360334,0.003970745491802696,4.666607105591531e-06,4.197408079111671e-06,0.00040383746566355236
251,Default,46,0.3580979207171436,0.003073944693295591,4.86143581281094e-06,6.107609460298498e-06,0.000494263950661717
252,Vis,29,0.3400428153592843,0.00530839367845601,6.658975948457483e-06,6.416448855517856e-06,0.0005993954942809903
252,SomMot,35,0.43250068986829326,0.001448810095778313,3.2950183326772945e-06,2.978816068240604e-06,0.0002826817895336291
252,DorsAttn,26,0.37931887013850757,0.0019808475550378473,4.072713923266328e-06,3.698441084471951e-06,0.0003504953005094376
252,SalVentAttn,22,0.4666140902620352,0.0021114274770861665,3.9261696621084076e-06,3.327728330200171e-06,0.00032803395003842595
252,Limbic,12,0.3672089413513758,0.0018937243699874904,4.727695186071469e-06,5.206658527114482e-06,0.00042360793892600514
252,Cont,30,0.3961095952284216,0.0030281202079552243,4.935755732947329e-06,4.0726210299722885e-06,0.0004050242911903351
252,Default,46,0.3468521817697417,0.00226968516402941,5.277331858986881e-06,5.794917027411588e-06,0.000489979750188212
253,Vis,29,0.29181550961460145,0.0022494143222524013,4.730796241950513e-06,6.953143320461208e-06,0.0005195979935060533
253,SomMot,35,0.39175384405998387,0.000971514660319614,3.431937507783544e-06,3.1129488594864406e-06,0.0002885020287883201
253,DorsAttn,26,0.34112164963492336,0.0015816061726237351,4.502463236416906e-06,4.577201756653776e-06,0.00040529520933296433
253,SalVentAttn,22,0.4231543251490662,0.0012828454296729206,3.4659410344917942e-06,3.392706496728935e-06,0.0003137268666044671
253,Limbic,12,0.3633345127378134,0.0026415024222188888,4.497980004602529e-06,4.8741973611032016e-06,0.00041974574715064974
253,Cont,30,0.34190705585698206,0.001785568949257253,4.227528943156468e-06,4.4948621771984245e-06,0.00038892844474926983
253,Default,46,0.3961498909697867,0.0028251011068678444,5.35262740942326e-06,5.42944789505853e-06,0.0004855201511747104
254,Vis,29,0.41781971120978045,0.004139189467214057,6.4716803118903075e-06,7.604602018006476e-06,0.0006402521885048503
254,SomMot,35,0.32209276652703334,0.0012617087322610175,3.6396475942849545e-06,4.1819618286072514e-06,0.00035346422848187464
254,DorsAttn,26,0.3354007579185199,0.001724601417603665,4.95685192770322e-06,5.006836100692681e-06,0.0004452685870783282
254,SalVentAttn,22,0.3230838222922105,0.0022958560538066035,4.102599678368062e-06,5.47555285246262e-06,0.0004366249691656096
254,Limbic,12,0.37105247436327415,0.0035206765319581034,5.969105661826473e-06,4.829959901074272e-06,0.0004790287889015191
254,Cont,30,0.36997737213691007,0.0025242445232901063,4.350889729755392e-06,5.103162865558705e-06,0.0004292851122052587
254,Default,46,0.33967726894618283,0.0031813643903711303,5.286919699350464e-06,6.671870281612655e-06,0.0005431322505899963
255,Vis,29,0.4358549129258574,0.005024821286354554,5.586282565759243e-06,5.940669506007251e-06,0.0005305783816524385
255,SomMot,35,0.43005466745793897,0.0020733934376691277,3.6883066231428833e-06,3.202435685633771e-06,0.00030760844146215146
255,DorsAttn,26,0.42406902338530394,0.002879824324050445,5.358449121133279e-06,4.651931075389006e-06,0.0004532645534846782
255,SalVentAttn,22,0.41672621886125416,0.002029258744866576,3.331428198711473e-06,3.942834987644931e-06,0.00032889154926878035
255,Limbic,12,0.3746860563258861,0.003184212976766993,4.618211594430431e-06,4.040951932169014e-06,0.00038604653504675264
255,Cont,30,0.41525203157656754,0.0022247972497409854,4.371863819385614e-06,4.333123353023919e-06,0.00039043375895735663
255,Default,46,0.39094367518517414,0.0031520996340978907,5.175616966831813e-06,6.616592079502159e-06,0.0005349170679942192
256,Vis,29,0.35955769832804013,0.005573911272512021,6.734475263609031e-06,8.354236650802895e-06,0.0006989134139629457
256,SomMot,35,0.3888303546425187,0.0024714085230420776,3.83124068427021e-06,3.588738244357368e-06,0.0003326763277028012
256,DorsAttn,26,0.3789594505738017,0.004012747011612467,5.253395134436972e-06,4.338684475514042e-06,0.0004332857089202458
256,SalVentAttn,22,0.35934762393441466,0.004346592366944734,3.970763437664041e-06,4.7435404900705745e-06,0.0003995315413187881
256,Limbic,12,0.27428413555040243,0.0034176135294667616,6.160031198605002e-06,5.849837401964567e-06,0.0005243072646217417
256,Cont,30,0.3589489284140847,0.0034793737694114456,5.32990053011355e-06,5.352844716067074e-06,0.00048454579259128743
256,Default,46,0.3742963737960001,0.005499315294030967,6.005987870057179e-06,6.411142209424325e-06,0.0005681293538808429
257,Vis,29,0.38238851504601085,0.004313594844868238,6.302734202350836e-06,6.374049355854353e-06,0.0005841800931417229
257,SomMot,35,0.3527896533937577,0.0016401538970358053,4.018134699756043e-06,4.30507793738276e-06,0.0003667098506351283
257,DorsAttn,26,0.35304659564006013,0.002630369479653251,4.304577764284623e-06,5.1336777555026365e-06,0.00042879165077082425
257,SalVentAttn,22,0.342156636890778,0.001643971684766756,3.7703617420140763e-06,4.821863577077042e-06,0.0003778527829591403
257,Limbic,12,0.35612090020073367,0.001994940035247249,6.802462443605764e-06,4.628257511844894e-06,0.00047083947779478206
257,Cont,30,0.3383615018931314,0.0022883431284472836,4.575057990522342e-06,4.644268204423075e-06,0.00041938911705724307
257,Default,46,0.35092503247828394,0.002710607402569507,6.092235027634499e-06,5.946547622710631e-06,0.0005444190437982984
